dt,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,wind_gust,rain,snow,run_date
2021-01-27 00:00:00,2.17,-4.99,1018,80,-0.81,75,4500,7.2,210,0,0.0,0,2021-01-27
2021-01-27 01:00:00,1.43,-3.89,1017,86,-0.57,75,10000,4.63,190,0,0.0,0,2021-01-27
2021-01-27 02:00:00,1.25,-3.74,1016,86,-0.73,75,4500,4.12,180,0,0.0,0,2021-01-27
2021-01-27 03:00:00,1.37,-4.52,1015,93,0.36,75,10000,5.66,190,0,0.0,0,2021-01-27
2021-01-27 04:00:00,1.54,-4.33,1014,93,0.53,75,10000,5.66,200,0,0.44,0,2021-01-27
2021-01-27 05:00:00,1.58,-4.77,1013,87,-0.3,75,4500,6.17,200,0,0.23,0,2021-01-27
2021-01-27 06:00:00,1.88,-4.8,1013,87,-0.04,75,3500,6.69,210,0,0.0,0,2021-01-27
2021-01-27 07:00:00,1.97,-5.05,1013,87,0.04,75,4500,7.2,220,0,0.0,0,2021-01-27
2021-01-27 08:00:00,2.03,-4.84,1013,93,1.02,75,3000,7.2,220,0,0.0,0,2021-01-27
2021-01-27 09:00:00,2.47,-4.33,1013,93,1.46,75,8000,7.2,220,0,0.0,0,2021-01-27
2021-01-27 10:00:00,3.13,-2.84,1013,93,2.11,75,8000,6.17,230,0,0.0,0,2021-01-27
2021-01-27 11:00:00,3.72,-1.8,1014,93,2.69,90,3200,5.66,230,0,0.0,0,2021-01-27
2021-01-27 12:00:00,4.14,-1.66,1014,93,3.11,75,3500,6.17,230,0,0.0,0,2021-01-27
2021-01-27 13:00:00,4.46,-0.01,1012,100,4.46,75,6000,4.63,230,0,0.0,0,2021-01-27
2021-01-27 14:00:00,5.22,1.42,1014,93,4.18,75,5000,3.6,240,0,0.0,0,2021-01-27
2021-01-27 15:00:00,5.53,2.14,1014,93,4.49,75,6000,3.09,230,0,0.0,0,2021-01-27
2021-01-27 16:00:00,6.08,2.74,1012,94,5.19,87,10000,3.22,238,0,0.0,0,2021-01-27
2021-01-27 17:00:00,5.96,2.82,1012,95,5.22,95,10000,2.94,228,0,0.0,0,2021-01-27
2021-01-27 18:00:00,5.67,2.34,1012,95,4.93,98,10000,3.13,227,0,0.0,0,2021-01-27
2021-01-27 19:00:00,5.74,2.41,1012,96,5.15,100,10000,3.2,220,0,0.0,0,2021-01-27
2021-01-27 20:00:00,6.03,2.49,1012,96,5.58,100,10000,3.58,222,0,0.0,0,2021-01-27
2021-01-27 21:00:00,6.04,2.66,1012,96,5.59,100,10000,3.35,226,0,0.0,0,2021-01-27
2021-01-27 22:00:00,5.86,2.94,1012,97,5.49,100,10000,2.68,224,0,0.0,0,2021-01-27
2021-01-27 23:00:00,6.0,3.27,1011,97,5.69,100,10000,2.45,217,0,0.0,0,2021-01-27
2021-01-28 00:00:00,6.26,3.76,1011,97,5.91,100,9850,2.21,214,0,0.0,0,2021-01-27
2021-01-28 01:00:00,6.35,3.96,1010,97,6.04,100,8946,2.08,207,0,0.12,0,2021-01-27
2021-01-28 02:00:00,6.47,4.04,1009,97,6.15,100,5165,2.17,201,0,0.24,0,2021-01-27
2021-01-28 03:00:00,6.66,4.13,1008,97,6.35,100,1699,2.37,199,0,0.62,0,2021-01-27
2021-01-28 04:00:00,6.78,4.39,1007,97,6.48,100,682,2.21,181,0,1.1,0,2021-01-27
2021-01-28 05:00:00,6.99,4.3,1005,97,6.67,100,754,2.7,175,0,1.62,0,2021-01-27
2021-01-28 06:00:00,7.37,4.05,1005,97,6.99,100,1592,3.72,200,0,2.1,0,2021-01-27
2021-01-28 07:00:00,8.01,4.52,1003,97,7.61,100,3896,4.17,208,0,1.89,0,2021-01-27
2021-01-28 08:00:00,9.03,4.94,1003,96,8.47,100,5447,5.32,232,0,1.37,0,2021-01-27
2021-01-28 09:00:00,9.83,4.62,1002,95,9.09,100,6261,7.16,252,0,3.1,0,2021-01-27
2021-01-28 10:00:00,10.35,4.87,1002,93,9.41,100,10000,7.62,254,0,1.47,0,2021-01-27
2021-01-28 11:00:00,10.84,5.37,1002,91,9.46,100,10000,7.66,263,0,0.14,0,2021-01-27
2021-01-28 12:00:00,11.8,6.72,1002,84,9.36,100,10000,7.02,264,0,0.0,0,2021-01-27
2021-01-28 13:00:00,12.26,6.34,1002,83,9.56,94,10000,8.31,266,0,0.19,0,2021-01-27
2021-01-28 14:00:00,11.37,5.09,1002,87,9.44,97,10000,8.76,265,0,0.24,0,2021-01-27
2021-01-28 15:00:00,11.33,5.57,1002,86,9.1,97,10000,7.94,265,0,0.0,0,2021-01-27
2021-01-28 16:00:00,11.13,5.87,1002,85,8.73,97,10000,7.1,263,0,0.0,0,2021-01-27
2021-01-28 17:00:00,10.92,5.89,1003,85,8.52,98,10000,6.7,263,0,0.0,0,2021-01-27
2021-01-28 18:00:00,10.71,5.63,1004,85,8.45,98,10000,6.7,259,0,0.13,0,2021-01-27
2021-01-28 19:00:00,10.51,5.57,1004,86,8.4,100,10000,6.49,258,0,0.0,0,2021-01-27
2021-01-28 20:00:00,10.13,5.63,1003,87,8.2,100,10000,5.79,254,0,0.0,0,2021-01-27
2021-01-28 21:00:00,9.7,5.8,1003,90,8.27,100,10000,4.96,245,0,0.0,0,2021-01-27
2021-01-28 22:00:00,9.54,5.79,1003,93,8.55,100,10000,4.86,236,0,0.0,0,2021-01-27
2021-01-28 23:00:00,9.56,6.0,1002,94,8.68,100,10000,4.64,227,0,0.0,0,2021-01-27
2021-01-29 00:00:00,9.63,5.73,1001,94,8.72,100,10000,5.15,224,0,0.18,0,2021-01-27
2021-01-29 01:00:00,9.72,5.09,1000,93,8.76,100,10000,6.17,219,0,0.5,0,2021-01-27
2021-01-29 02:00:00,9.75,4.96,999,93,8.82,100,10000,6.41,214,0,0.68,0,2021-01-27
2021-01-29 03:00:00,10.04,5.07,997,94,9.19,100,4074,6.84,241,0,3.79,0,2021-01-27
2021-01-29 04:00:00,9.86,6.29,997,92,8.66,100,10000,4.65,252,0,2.45,0,2021-01-27
2021-01-29 05:00:00,10.02,4.88,997,91,8.7,100,10000,6.9,267,0,0.63,0,2021-01-27
2021-01-29 06:00:00,9.73,4.04,997,87,7.79,100,10000,7.35,271,0,0.11,0,2021-01-27
2021-01-29 07:00:00,8.51,2.71,997,85,6.26,89,10000,7.01,272,0,0.0,0,2021-01-27
2021-01-29 08:00:00,7.79,2.19,998,86,5.65,53,10000,6.57,266,0,0.0,0,2021-01-27
2021-01-29 09:00:00,8.28,2.2,999,85,6.07,40,10000,7.34,263,0,0.0,0,2021-01-27
2021-01-29 10:00:00,9.0,2.46,999,83,6.28,54,10000,8.11,266,0,0.0,0,2021-01-27
2021-01-29 11:00:00,9.05,3.23,999,82,6.16,63,10000,7.05,264,0,0.0,0,2021-01-27
2021-01-29 12:00:00,9.59,3.62,999,77,5.94,69,10000,7.15,262,0,0.0,0,2021-01-27
2021-01-29 13:00:00,10.16,3.6,999,72,5.35,100,10000,7.86,262,0,0.23,0,2021-01-27
2021-01-29 14:00:00,9.46,3.12,999,75,5.36,100,10000,7.52,262,0,0.25,0,2021-01-27
2021-01-28 00:00:00,6.09,3.18,1012,93,5.04,75,7000,2.57,190,0,0.0,0,2021-01-28
2021-01-28 01:00:00,5.96,3.23,1011,100,5.96,75,3200,2.57,180,0,0.19,0,2021-01-28
2021-01-28 02:00:00,5.95,2.5,1009,100,5.95,75,4000,3.6,180,0,0.65,0,2021-01-28
2021-01-28 03:00:00,5.99,2.69,1008,93,4.95,90,4500,3.09,180,0,1.1,0,2021-01-28
2021-01-28 04:00:00,6.19,2.93,1007,93,5.14,90,6000,3.09,180,0,1.65,0,2021-01-28
2021-01-28 05:00:00,6.18,3.28,1006,93,5.13,90,7000,2.57,170,0,3.15,0,2021-01-28
2021-01-28 06:00:00,6.18,2.56,1004,93,5.13,90,10000,3.6,170,0,2.08,0,2021-01-28
2021-01-28 07:00:00,6.6,2.7,1002,93,5.55,90,10000,4.12,190,0,1.39,0,2021-01-28
2021-01-28 08:00:00,7.36,2.19,1001,93,6.3,90,10000,6.17,210,0,1.3,0,2021-01-28
2021-01-28 09:00:00,8.41,3.11,1001,93,7.35,75,6000,6.69,240,0,1.71,0,2021-01-28
2021-01-28 10:00:00,9.66,5.02,1001,93,8.58,75,6000,6.17,250,0,1.32,0,2021-01-28
2021-01-28 11:00:00,10.12,4.51,1002,93,9.04,75,4000,7.72,260,0,0.5,0,2021-01-28
2021-01-28 12:00:00,10.63,4.18,1001,87,8.56,75,10000,8.75,260,0,0.0,0,2021-01-28
2021-01-28 13:00:00,11.17,4.43,1000,87,9.09,87,10000,9.35,272,0,0.0,0,2021-01-28
2021-01-28 14:00:00,11.55,5.43,1001,83,8.77,95,10000,8.34,274,0,0.0,0,2021-01-28
2021-01-28 15:00:00,11.7,6.04,1002,79,8.18,98,10000,7.49,270,0,0.0,0,2021-01-28
2021-01-28 16:00:00,11.19,5.91,1002,80,7.87,100,10000,6.83,269,0,0.0,0,2021-01-28
2021-01-28 17:00:00,10.72,5.74,1003,82,7.82,100,10000,6.37,266,0,0.0,0,2021-01-28
2021-01-28 18:00:00,9.79,4.78,1003,87,7.73,100,10000,6.4,256,0,0.0,0,2021-01-28
2021-01-28 19:00:00,9.52,5.03,1003,90,7.96,100,10000,5.73,253,0,0.0,0,2021-01-28
2021-01-28 20:00:00,8.65,4.89,1003,93,7.68,100,10000,4.56,237,0,0.0,0,2021-01-28
2021-01-28 21:00:00,8.54,4.68,1003,94,7.74,100,10000,4.72,224,0,0.0,0,2021-01-28
2021-01-28 22:00:00,9.05,5.07,1002,93,8.03,100,10000,5.02,220,0,0.0,0,2021-01-28
2021-01-28 23:00:00,9.33,5.06,1001,91,8.08,100,10000,5.42,220,0,0.2,0,2021-01-28
2021-01-29 00:00:00,9.39,4.92,1000,94,8.53,100,8576,5.88,215,0,1.06,0,2021-01-28
2021-01-29 01:00:00,9.97,5.15,998,93,9.04,100,10000,6.54,213,0,0.8,0,2021-01-28
2021-01-29 02:00:00,10.29,4.62,996,94,9.4,100,3350,7.92,223,0,3.14,0,2021-01-28
2021-01-29 03:00:00,10.63,4.02,995,89,8.99,100,10000,9.09,252,0,3.81,0,2021-01-28
2021-01-29 04:00:00,10.25,4.15,995,87,8.21,100,10000,8.12,257,0,0.23,0,2021-01-28
2021-01-29 05:00:00,9.65,3.39,995,88,7.79,100,10000,8.2,256,0,0.12,0,2021-01-28
2021-01-29 06:00:00,9.67,2.99,996,85,7.37,98,10000,8.63,265,0,0.0,0,2021-01-28
2021-01-29 07:00:00,8.85,2.43,996,85,6.56,73,10000,8.01,260,0,0.0,0,2021-01-28
2021-01-29 08:00:00,8.43,2.17,997,86,6.29,69,10000,7.7,253,0,0.0,0,2021-01-28
2021-01-29 09:00:00,9.19,2.66,997,83,6.59,79,10000,8.16,248,0,0.0,0,2021-01-28
2021-01-29 10:00:00,9.68,2.83,997,78,6.1,84,10000,8.48,247,0,0.19,0,2021-01-28
2021-01-29 11:00:00,9.02,1.87,997,84,6.57,87,5173,9.05,247,0,1.76,0,2021-01-28
2021-01-29 12:00:00,8.98,1.94,996,80,5.77,89,10000,8.66,249,0,1.29,0,2021-01-28
2021-01-29 13:00:00,8.39,1.54,996,84,5.91,100,10000,8.43,249,0,0.5,0,2021-01-28
2021-01-29 14:00:00,8.18,2.08,996,87,6.21,100,10000,7.45,262,0,0.65,0,2021-01-28
2021-01-29 15:00:00,8.8,3.0,997,82,6.01,100,10000,6.95,270,0,0.0,0,2021-01-28
2021-01-29 16:00:00,8.7,2.62,998,83,6.11,96,10000,7.37,285,0,0.12,0,2021-01-28
2021-01-29 17:00:00,8.5,2.84,999,83,5.79,97,10000,6.71,296,0,0.0,0,2021-01-28
2021-01-29 18:00:00,7.38,2.79,1000,87,5.51,90,10000,5.06,272,0,0.0,0,2021-01-28
2021-01-29 19:00:00,7.08,2.03,1000,87,5.07,18,10000,5.63,258,0,0.0,0,2021-01-28
2021-01-29 20:00:00,6.83,1.63,1000,89,5.23,24,10000,5.87,246,0,0.0,0,2021-01-28
2021-01-29 21:00:00,7.8,2.33,1001,87,5.86,50,10000,6.44,255,0,0.0,0,2021-01-28
2021-01-29 22:00:00,7.96,2.75,1001,87,6.01,62,10000,6.11,260,0,0.0,0,2021-01-28
2021-01-29 23:00:00,7.67,2.74,1001,88,5.92,70,10000,5.67,265,0,0.0,0,2021-01-28
2021-01-30 00:00:00,6.96,2.49,1001,91,5.6,75,10000,4.95,266,0,0.0,0,2021-01-28
2021-01-30 01:00:00,6.69,2.49,1001,92,5.53,100,10000,4.53,270,0,0.0,0,2021-01-28
2021-01-30 02:00:00,6.62,2.85,1001,91,5.37,100,10000,3.86,282,0,0.0,0,2021-01-28
2021-01-30 03:00:00,6.26,3.32,1000,91,5.0,100,10000,2.56,300,0,0.0,0,2021-01-28
2021-01-30 04:00:00,5.89,3.03,1000,89,4.33,100,10000,2.26,355,0,0.17,0,2021-01-28
2021-01-30 05:00:00,5.34,1.58,999,87,3.5,100,10000,3.32,44,0,0.76,0,2021-01-28
2021-01-30 06:00:00,4.37,-1.07,998,89,2.73,100,10000,5.56,56,0,0.83,0,2021-01-28
2021-01-30 07:00:00,2.79,-3.76,997,93,1.83,100,3892,6.91,61,0,0.67,0,2021-01-28
2021-01-30 08:00:00,1.68,-5.26,997,93,0.71,100,3209,7.22,62,0,0.83,0,2021-01-28
2021-01-30 09:00:00,0.86,-6.42,996,93,-0.1,100,1345,7.54,65,0,0.83,0,2021-01-28
2021-01-30 10:00:00,0.5,-6.96,996,95,-0.49,100,746,7.78,69,0,0.88,0,2021-01-28
2021-01-30 11:00:00,0.72,-6.33,996,94,-0.42,100,1426,7.21,71,0,0.58,0,2021-01-28
2021-01-29 00:00:00,9.51,6.63,1000,93,8.44,75,4000,3.6,200,0.0,1.62,0.0,2021-01-29
2021-01-29 01:00:00,9.84,5.96,998,93,8.76,75,10000,5.14,210,0.0,3.07,0.0,2021-01-29
2021-01-29 02:00:00,9.95,6.82,997,93,8.87,75,10000,4.12,210,0.0,2.41,0.0,2021-01-29
2021-01-29 03:00:00,9.96,6.47,996,93,8.88,75,10000,4.63,240,0.0,3.32,0.0,2021-01-29
2021-01-29 04:00:00,9.9,3.88,995,93,8.82,40,10000,8.23,260,0.0,0.0,0.0,2021-01-29
2021-01-29 05:00:00,9.65,1.29,996,81,6.55,75,10000,10.8,250,15.95,0.0,0.0,2021-01-29
2021-01-29 06:00:00,9.55,1.76,996,87,7.5,75,10000,10.29,260,16.46,0.0,0.0,2021-01-29
2021-01-29 07:00:00,9.46,1.59,997,76,5.45,75,10000,9.77,270,0.0,0.0,0.0,2021-01-29
2021-01-29 08:00:00,9.23,1.86,998,81,6.14,75,10000,9.26,250,0.0,0.0,0.0,2021-01-29
2021-01-29 09:00:00,9.38,2.2,998,76,5.37,75,10000,8.75,260,0.0,0.0,0.0,2021-01-29
2021-01-29 10:00:00,9.93,2.71,998,81,6.83,40,10000,9.26,250,0.0,0.0,0.0,2021-01-29
2021-01-29 11:00:00,10.18,4.09,998,81,7.07,40,10000,7.72,250,0.0,0.0,0.0,2021-01-29
2021-01-29 12:00:00,10.4,5.8,998,81,7.28,75,10000,5.66,250,0.0,0.14,0.0,2021-01-29
2021-01-29 13:00:00,10.31,3.66,996,73,5.69,60,10000,8.1,257,0.0,0.0,0.0,2021-01-29
2021-01-29 14:00:00,9.5,3.83,996,81,6.41,76,10000,6.91,254,0.0,0.0,0.0,2021-01-29
2021-01-29 15:00:00,9.03,4.46,997,84,6.47,88,10000,5.36,268,0.0,2.05,0.0,2021-01-29
2021-01-29 16:00:00,8.72,4.26,997,85,6.34,89,10000,5.17,283,0.0,0.0,0.0,2021-01-29
2021-01-29 17:00:00,7.75,2.59,998,88,5.95,80,10000,6.03,288,0.0,0.0,0.0,2021-01-29
2021-01-29 18:00:00,8.12,3.06,999,86,5.99,81,10000,5.9,287,0.0,0.0,0.0,2021-01-29
2021-01-29 19:00:00,7.25,2.96,1000,89,5.58,23,10000,4.69,266,0.0,0.0,0.0,2021-01-29
2021-01-29 20:00:00,7.11,1.95,1000,89,5.44,12,10000,5.88,258,0.0,0.0,0.0,2021-01-29
2021-01-29 21:00:00,7.27,1.69,1001,87,5.31,24,10000,6.44,253,0.0,0.0,0.0,2021-01-29
2021-01-29 22:00:00,7.67,2.23,1001,88,5.84,42,10000,6.4,254,0.0,0.0,0.0,2021-01-29
2021-01-29 23:00:00,7.68,2.56,1001,89,6.05,54,10000,6.0,253,0.0,0.13,0.0,2021-01-29
2021-01-30 00:00:00,7.71,2.25,1001,88,5.93,61,10000,6.45,253,0.0,0.15,0.0,2021-01-29
2021-01-30 01:00:00,7.58,2.11,1001,88,5.81,100,10000,6.42,257,0.0,0.16,0.0,2021-01-29
2021-01-30 02:00:00,7.47,2.7,1001,89,5.87,100,10000,5.43,261,0.0,0.13,0.0,2021-01-29
2021-01-30 03:00:00,7.32,3.15,1000,91,6.06,100,10000,4.63,261,0.0,0.19,0.0,2021-01-29
2021-01-30 04:00:00,7.21,3.97,1000,92,6.13,100,10000,3.31,270,0.0,0.2,0.0,2021-01-29
2021-01-30 05:00:00,6.03,4.13,1000,92,4.85,100,10000,1.06,347,0.0,0.25,0.0,2021-01-29
2021-01-30 06:00:00,4.53,0.89,1000,90,3.13,100,10000,3.06,45,0.0,0.72,0.0,2021-01-29
2021-01-30 07:00:00,2.76,-2.65,1000,88,1.09,100,10000,5.1,55,0.0,0.94,0.0,2021-01-29
2021-01-30 08:00:00,1.61,-4.74,1000,90,0.26,100,8829,6.27,70,0.0,0.84,0.0,2021-01-29
2021-01-30 09:00:00,1.1,-5.51,999,92,-0.17,100,7628,6.6,73,0.0,0.45,0.0,2021-01-29
2021-01-30 10:00:00,0.94,-5.89,999,92,-0.46,100,6601,6.88,71,0.0,0.33,0.0,2021-01-29
2021-01-30 11:00:00,0.84,-6.12,999,93,-0.6,100,5602,7.08,69,0.0,0.0,0.23,2021-01-29
2021-01-30 12:00:00,1.27,-5.66,999,90,-0.78,100,10000,7.02,70,0.0,0.0,0.0,2021-01-29
2021-01-30 13:00:00,1.91,-5.0,998,85,-0.78,100,10000,6.96,70,0.0,0.0,0.0,2021-01-29
2021-01-30 14:00:00,2.06,-4.96,998,84,-0.97,100,10000,7.12,68,0.0,0.0,0.0,2021-01-29
2021-01-30 15:00:00,2.03,-5.35,998,84,-1.53,100,10000,7.62,68,0.0,0.0,0.0,2021-01-29
2021-01-30 16:00:00,1.97,-4.8,999,83,-2.17,100,10000,6.71,66,0.0,0.0,0.0,2021-01-29
2021-01-30 17:00:00,1.77,-4.23,1000,84,-2.17,100,10000,5.6,63,0.0,0.0,0.0,2021-01-29
2021-01-30 18:00:00,1.66,-4.6,1001,85,-2.17,100,10000,5.98,61,0.0,0.0,0.0,2021-01-29
2021-01-30 19:00:00,1.59,-5.37,1001,85,-2.37,100,10000,6.97,63,0.0,0.0,0.0,2021-01-29
2021-01-30 20:00:00,1.45,-5.85,1002,86,-2.54,100,10000,7.46,60,0.0,0.0,0.0,2021-01-29
2021-01-30 21:00:00,1.05,-6.02,1003,88,-2.46,100,10000,7.12,59,0.0,0.0,0.0,2021-01-29
2021-01-30 22:00:00,0.7,-5.8,1004,91,-2.35,100,10000,6.32,62,0.0,0.0,0.0,2021-01-29
2021-01-30 23:00:00,0.06,-5.99,1004,95,-2.58,98,10000,5.68,60,0.0,0.0,0.0,2021-01-29
2021-01-31 00:00:00,-0.18,-6.21,1004,95,-2.87,96,10000,5.6,61,0.0,0.0,0.0,2021-01-29
2021-01-31 01:00:00,-0.3,-6.3,1004,95,-2.99,99,10000,5.53,60,0.0,0.0,0.0,2021-01-29
2021-01-31 02:00:00,-0.47,-6.3,1005,95,-3.17,99,10000,5.26,61,0.0,0.0,0.0,2021-01-29
2021-01-31 03:00:00,-0.77,-6.57,1005,95,-3.22,100,10000,5.16,56,0.0,0.0,0.0,2021-01-29
2021-01-31 04:00:00,-1.2,-6.94,1006,95,-3.46,89,10000,4.99,56,0.0,0.0,0.0,2021-01-29
2021-01-31 05:00:00,-1.44,-7.0,1006,95,-3.68,83,10000,4.69,59,0.0,0.0,0.0,2021-01-29
2021-01-31 06:00:00,-1.35,-6.74,1006,95,-3.81,86,10000,4.46,67,0.0,0.0,0.0,2021-01-29
2021-01-31 07:00:00,-1.39,-6.67,1006,95,-4.01,100,10000,4.3,70,0.0,0.0,0.0,2021-01-29
2021-01-31 08:00:00,-1.16,-5.96,1007,94,-4.13,100,10000,3.63,75,0.0,0.0,0.0,2021-01-29
2021-01-31 09:00:00,-0.26,-5.21,1007,93,-4.23,94,10000,3.98,80,0.0,0.0,0.0,2021-01-29
2021-01-31 10:00:00,0.88,-3.79,1007,86,-4.34,86,10000,3.59,78,0.0,0.0,0.0,2021-01-29
2021-01-31 11:00:00,2.09,-2.69,1007,79,-4.55,74,10000,3.76,86,0.0,0.0,0.0,2021-01-29
2021-01-30 00:00:00,7.72,2.78,1003,87,5.7,40,10000,5.66,240,0,0.0,0.0,2021-01-30
2021-01-30 01:00:00,7.48,3.56,1003,87,5.46,75,10000,4.12,250,0,0.0,0.0,2021-01-30
2021-01-30 02:00:00,6.98,2.96,1003,87,4.97,75,10000,4.12,260,0,0.0,0.0,2021-01-30
2021-01-30 03:00:00,5.87,2.19,1002,93,4.83,75,6000,3.6,270,0,0.24,0.0,2021-01-30
2021-01-30 04:00:00,4.51,-0.5,1002,93,3.48,75,7000,5.14,50,0,0.14,0.0,2021-01-30
2021-01-30 05:00:00,3.76,-1.54,1002,87,1.8,75,5000,5.14,60,0,0.33,0.0,2021-01-30
2021-01-30 06:00:00,2.67,-1.58,1002,93,1.65,75,10000,3.6,70,0,0.0,0.0,2021-01-30
2021-01-30 07:00:00,2.29,-2.02,1002,93,1.28,75,3500,3.6,80,0,0.89,0.0,2021-01-30
2021-01-30 08:00:00,1.66,-2.59,1002,100,1.66,75,2900,3.6,80,0,0.87,0.0,2021-01-30
2021-01-30 09:00:00,1.44,-3.37,1001,93,0.43,75,4500,4.12,90,0,0.59,0.0,2021-01-30
2021-01-30 10:00:00,1.41,-5.28,999,92,0.25,87,10000,6.78,78,0,0.57,0.0,2021-01-30
2021-01-30 11:00:00,1.47,-5.27,998,91,0.16,95,8585,6.83,78,0,0.76,0.0,2021-01-30
2021-01-30 12:00:00,1.25,-5.72,997,94,0.39,98,908,7.2,73,0,0.0,0.24,2021-01-30
2021-01-30 13:00:00,1.26,-5.71,997,94,0.4,100,1955,7.21,72,0,0.96,0.0,2021-01-30
2021-01-30 14:00:00,1.26,-5.59,996,94,0.52,100,1561,7.04,66,0,0.95,0.0,2021-01-30
2021-01-30 15:00:00,1.67,-5.16,996,95,0.96,100,1611,7.12,64,0,0.62,0.0,2021-01-30
2021-01-30 16:00:00,1.63,-5.31,996,94,0.92,100,1181,7.25,65,0,0.41,0.0,2021-01-30
2021-01-30 17:00:00,1.83,-4.72,997,95,1.13,100,2034,6.76,60,0,0.21,0.0,2021-01-30
2021-01-30 18:00:00,2.03,-4.92,998,95,1.39,100,460,7.38,56,0,0.33,0.0,2021-01-30
2021-01-30 19:00:00,1.85,-5.47,998,95,1.17,100,248,7.87,57,0,0.2,0.0,2021-01-30
2021-01-30 20:00:00,1.45,-6.16,998,95,0.79,100,74,8.2,59,0,0.2,0.0,2021-01-30
2021-01-30 21:00:00,1.16,-6.6,999,94,0.39,100,373,8.31,65,0,0.0,0.0,2021-01-30
2021-01-30 22:00:00,1.23,-6.07,1000,91,0.03,100,8994,7.57,65,0,0.0,0.0,2021-01-30
2021-01-30 23:00:00,1.3,-5.47,1000,90,-0.45,100,10000,6.8,65,0,0.0,0.0,2021-01-30
2021-01-31 00:00:00,1.1,-5.53,1000,90,-0.93,100,10000,6.56,60,0,0.0,0.0,2021-01-30
2021-01-31 01:00:00,0.83,-5.61,1000,92,-1.3,100,10000,6.3,61,0,0.0,0.0,2021-01-30
2021-01-31 02:00:00,0.39,-5.97,1000,94,-1.72,100,10000,6.16,57,0,0.0,0.0,2021-01-30
2021-01-31 03:00:00,0.05,-6.28,1001,96,-2.09,91,10000,6.1,55,0,0.0,0.0,2021-01-30
2021-01-31 04:00:00,-0.29,-6.85,1001,96,-2.54,87,10000,6.36,57,0,0.0,0.0,2021-01-30
2021-01-31 05:00:00,-0.79,-7.08,1002,96,-3.05,80,10000,5.88,56,0,0.0,0.0,2021-01-30
2021-01-31 06:00:00,-1.16,-7.25,1003,96,-3.38,75,10000,5.52,56,0,0.0,0.0,2021-01-30
2021-01-31 07:00:00,-1.58,-7.65,1003,96,-3.71,88,10000,5.42,58,0,0.0,0.0,2021-01-30
2021-01-31 08:00:00,-1.57,-7.52,1003,96,-3.72,89,10000,5.25,60,0,0.0,0.0,2021-01-30
2021-01-31 09:00:00,-0.86,-6.81,1003,95,-3.45,93,10000,5.35,66,0,0.0,0.0,2021-01-30
2021-01-31 10:00:00,0.02,-5.84,1003,94,-3.02,94,10000,5.37,70,0,0.0,0.0,2021-01-30
2021-01-31 11:00:00,0.97,-4.57,1003,88,-2.64,94,10000,4.92,71,0,0.0,0.0,2021-01-30
2021-01-31 12:00:00,1.68,-3.73,1002,85,-2.16,95,10000,4.77,74,0,0.0,0.0,2021-01-30
2021-01-31 13:00:00,2.17,-2.91,1002,83,-1.66,99,10000,4.34,73,0,0.0,0.0,2021-01-30
2021-01-31 14:00:00,2.24,-2.66,1001,83,-1.28,99,10000,4.09,74,0,0.0,0.0,2021-01-30
2021-01-31 15:00:00,2.11,-2.54,1000,84,-1.08,100,10000,3.74,74,0,0.0,0.0,2021-01-30
2021-01-31 16:00:00,1.71,-2.85,999,86,-1.01,100,10000,3.6,76,0,0.0,0.0,2021-01-30
2021-01-31 17:00:00,1.5,-3.31,999,88,-0.9,100,10000,3.98,79,0,0.0,0.0,2021-01-30
2021-01-31 18:00:00,1.41,-3.4,998,89,-0.66,100,10000,4.0,85,0,0.0,0.0,2021-01-30
2021-01-31 19:00:00,1.28,-3.46,997,91,-0.08,100,10000,3.93,87,0,0.26,0.0,2021-01-30
2021-01-31 20:00:00,1.52,-2.97,997,92,0.48,100,10000,3.65,88,0,0.43,0.0,2021-01-30
2021-01-31 21:00:00,1.84,-2.18,996,94,1.03,100,10000,3.12,89,0,0.48,0.0,2021-01-30
2021-01-31 22:00:00,2.13,-1.44,996,95,1.48,100,10000,2.57,85,0,0.46,0.0,2021-01-30
2021-01-31 23:00:00,2.32,-1.27,995,95,1.73,100,10000,2.65,82,0,0.33,0.0,2021-01-30
2021-02-01 00:00:00,2.48,-1.07,994,95,1.86,100,10000,2.63,81,0,0.0,0.0,2021-01-30
2021-02-01 01:00:00,2.57,-0.85,994,96,2.0,100,10000,2.5,79,0,0.0,0.0,2021-01-30
2021-02-01 02:00:00,2.6,-0.7,993,95,2.0,100,10000,2.29,70,0,0.0,0.0,2021-01-30
2021-02-01 03:00:00,2.6,-0.78,993,96,2.06,100,10000,2.45,65,0,0.0,0.0,2021-01-30
2021-02-01 04:00:00,2.61,-1.16,993,96,2.09,100,10000,3.01,66,0,0.16,0.0,2021-01-30
2021-02-01 05:00:00,2.65,-0.94,993,96,2.08,100,10000,2.76,74,0,0.0,0.0,2021-01-30
2021-02-01 06:00:00,2.66,-0.56,994,95,2.05,100,10000,2.19,68,0,0.0,0.0,2021-01-30
2021-02-01 07:00:00,2.64,-0.8,994,95,2.04,100,10000,2.51,53,0,0.0,0.0,2021-01-30
2021-02-01 08:00:00,2.58,-1.31,995,95,1.95,100,10000,3.14,46,0,0.1,0.0,2021-01-30
2021-01-31 00:00:00,0.87,-4.65,1003,80,-1.93,75,10000,4.63,70,0,0.0,0,2021-01-31
